resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,Adjacent To,Barrier Free,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Exposure,Fee Type,Fire Pit,Fire Pit Available,Fire Pit Location,Ground Cover,Number of Tent Pads,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Pad Slope,Park-Private,Picnic Table,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shoreline Access,Shower Distance (m),Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Swimming Conditions,Toilet,Toilet Distance (m),Toilet Type,Water Tap,Water Tap Distance (m),photo1,photo2,photo3,photo4,photo5,photo6
-2147459606,226 - Hanwood Lake,Hanwood Lake,,-2147483641,2,-32736,5260,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,Moderate,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/a3e966ec-6146-46e2-9bac-fddd1e6cf6fc.jpg,https://reservations.ontarioparks.ca/images/13643b47-e90b-4faf-b06f-72457af7ece0.jpg,https://reservations.ontarioparks.ca/images/146302b3-8cb3-40c4-bb5e-b02d14e9f7a7.jpg,,,
-2147459605,227 - Hanwood Lake,Hanwood Lake,,-2147483641,2,-32736,5270,,1,9,1,,Body of Water,No,Island Site,,,No,,West,Regular Rate,Rocks,Yes,Back Right,"Soil, Rock(s)",3,Tree(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/18fcc163-e5a1-40f6-b77b-382c470d75de.jpg,https://reservations.ontarioparks.ca/images/cea6f3d3-b718-4eaa-a092-2cf14fb5b653.jpg,https://reservations.ontarioparks.ca/images/2248fb2f-b2f3-4091-bada-22fd3d12ad6f.jpg,,,
-2147459645,171 - Harry Lake,Harry Lake,,-2147483641,2,-32736,4710,,1,9,1,,Body of Water,No,,,,No,,"North, West",Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/429f8d6d-a2bd-4fb1-9d78-664cc2a99540.jpg,https://reservations.ontarioparks.ca/images/1cccdc42-2004-483b-9ff1-5808e950bf3b.jpg,https://reservations.ontarioparks.ca/images/603115a2-c808-4d54-8d84-a481306b92a4.jpg,https://reservations.ontarioparks.ca/images/5d4e1271-f195-46ea-a1b4-99f04c7e57e0.jpg,https://reservations.ontarioparks.ca/images/3c593b0a-6ddf-4619-9304-70e93f2e9198.jpg,
-2147459644,172 - Harry Lake,Harry Lake,,-2147483641,2,-32736,4720,,1,9,1,,Body of Water,No,Island Site,,,No,,"North, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,"Tree(s), Hill",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/47702b47-783d-4b1a-8d74-d4abb429e000.jpg,https://reservations.ontarioparks.ca/images/9903ef96-dee7-415d-8f8c-723bc2f19b73.jpg,https://reservations.ontarioparks.ca/images/1d9f03eb-542c-4550-baca-db7db9e836ff.jpg,https://reservations.ontarioparks.ca/images/424e1630-b15f-40d2-8fe3-a632391293b3.jpg,,
-2147459643,173 - Harry Lake,Harry Lake,,-2147483641,2,-32736,4730,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/d61223c0-fb55-4732-9da3-c94dd28327bf.jpg,https://reservations.ontarioparks.ca/images/280bde21-3427-4b52-9ba2-11f3ef211c66.jpg,https://reservations.ontarioparks.ca/images/3c94cb85-8b49-489d-8495-65538576ef22.jpg,https://reservations.ontarioparks.ca/images/d91c22d7-3a86-4405-9902-af3302ac4399.jpg,https://reservations.ontarioparks.ca/images/f1c2d7d9-079e-4ef2-927d-613c2e3a9a86.jpg,
-2147459642,174 - Harry Lake,Harry Lake,,-2147483641,2,-32736,4740,,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Back Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/73ee4fb5-1529-4f67-b8a8-c210377d240d.jpg,https://reservations.ontarioparks.ca/images/9b780d2b-7fee-47cb-adec-f1c36bb021d9.jpg,https://reservations.ontarioparks.ca/images/9398322d-239d-4baa-a47f-f19fb2e842ca.jpg,https://reservations.ontarioparks.ca/images/252672d7-e000-4cff-896f-8634975922fb.jpg,,
-2147475274,H47 Heaven Lake,Heaven Lake,,-2147483640,2,-32736,9470,1,1,6,1,,"Body of Water, Sentier multi-usage",No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Centre,Rock(s),,"Rock(s), Tree(s), Root(s)",,,None,,No,Average,,Good,"Tents Only, Generator Free",,,,Moderate,,,,No Shade/Full Sun,,,Rock Shoreline,,,Privy Box,,,,,,,,
-2147459619,211 - Helen Lake,Helen Lake,,-2147483641,2,-32736,5110,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/554be5ee-51bd-4fd4-9106-a4fbf72d35b2.jpg,https://reservations.ontarioparks.ca/images/d14e09c0-76a8-4bad-939b-072e12ed43ac.jpg,https://reservations.ontarioparks.ca/images/9891e426-882b-49e6-9de7-e03f8962ba01.jpg,https://reservations.ontarioparks.ca/images/47fce9c2-02fd-42ab-a03d-3952ded2f253.jpg,https://reservations.ontarioparks.ca/images/bef19abb-b650-4050-88eb-81215f00c291.jpg,
-2147459618,213 - Helen Lake,Helen Lake,,-2147483641,2,-32736,5130,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/891ec956-23b2-4c9b-817b-6346905ea4db.jpg,https://reservations.ontarioparks.ca/images/08e70462-5d9c-44cb-a2aa-c058e754d61b.jpg,https://reservations.ontarioparks.ca/images/37b6a802-c7b1-4214-92f3-0654e488a9c4.jpg,https://reservations.ontarioparks.ca/images/df44b8a5-4db1-4539-8c3a-218bf79efd25.jpg,,
-2147459646,166 - Hideaway Lake,Hideaway Lake,,-2147483641,2,-32736,4660,,1,9,1,,Body of Water,No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/d2c74cb9-9114-4d46-b1b2-96a26adae7cc.jpg,https://reservations.ontarioparks.ca/images/f5828846-95e0-4a3e-96db-170284757bc5.jpg,https://reservations.ontarioparks.ca/images/ac7da05d-2308-4b99-8735-aab4d0174851.jpg,https://reservations.ontarioparks.ca/images/616c4217-665d-4832-88b5-db61fc5c22e1.jpg,https://reservations.ontarioparks.ca/images/d2283016-f585-4098-9285-7ada891c93d6.jpg,
-2147459549,427 - High Lake,High Lake,,-2147483641,2,-32736,7270,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Front Right,"Soil, Rock(s)",3,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/9f3d4d02-96ca-44c2-8f7f-355c4ddd22b6.jpg,https://reservations.ontarioparks.ca/images/5db67231-1dd6-435d-8c7d-3c4e1cab4a01.jpg,https://reservations.ontarioparks.ca/images/a44ee4eb-281b-4120-83f7-afc11b2c7253.jpg,https://reservations.ontarioparks.ca/images/700afbbc-bed7-41ad-9bb7-aa96869767c2.jpg,,
-2147475134,Highway 6 Access Point,Highway 6,Hwy 6 Access Point.,-2147483641,3,-32736,5,,1,9,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147461520,George Lake Access Point - Hiking,Hiking,George Lake Access Point.,-2147483640,3,-32736,3,,1,9,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459548,428 - Horseshoe Lake,Horseshoe Lake,,-2147483641,2,-32736,7280,,1,9,1,,Body of Water,No,,,,No,,"South, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/a5241a6f-158b-49fc-98b4-47ea658540e0.jpg,https://reservations.ontarioparks.ca/images/8c8e6524-3148-416a-9dc7-4fe9c9ceb689.jpg,https://reservations.ontarioparks.ca/images/1e388fcf-5231-4db1-ac47-ed7d49e13316.jpg,https://reservations.ontarioparks.ca/images/b71fa675-479c-47e0-b30f-f3e5f68d6373.jpg,,
-2147459592,245 - Howry Lake,Howry Lake,,-2147483641,2,-32736,5450,,1,9,1,,Body of Water,No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/e0e41545-6121-4c9d-9ef1-fceaf9d5e5c2.jpg,https://reservations.ontarioparks.ca/images/b323a274-6c24-409a-9109-0bb45c102a1b.jpg,https://reservations.ontarioparks.ca/images/54d3f80e-6077-4a70-bd53-a9e2ac4ce2a9.jpg,https://reservations.ontarioparks.ca/images/9bec0644-c683-470c-9a36-01ee210d1163.jpg,,
-2147459591,246 - Howry Lake,Howry Lake,,-2147483641,2,-32736,5460,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Gravel, Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/5945f898-d28d-49e6-8c6a-83f2217bd18b.jpg,https://reservations.ontarioparks.ca/images/71b99efe-7c0c-4037-b5f7-739ff0691f56.jpg,https://reservations.ontarioparks.ca/images/e8cf9af2-7064-4a5c-8a0a-fcefed59e32e.jpg,https://reservations.ontarioparks.ca/images/c356d719-3745-472c-a540-301848e34331.jpg,,
-2147459617,214 - Ishmael Lake,Ishmael Lake,,-2147483641,2,-32736,5140,,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/1983b42c-5d99-43e0-8b26-a5cb04edd8ce.jpg,https://reservations.ontarioparks.ca/images/8ffba3f8-89c7-46d0-a42d-2ff1d8317188.jpg,https://reservations.ontarioparks.ca/images/63e2cc25-42ca-49bc-a2fc-aee633c7d84a.jpg,https://reservations.ontarioparks.ca/images/2d5c1e99-c967-4d78-9bfe-107ac5714ff3.jpg,https://reservations.ontarioparks.ca/images/ee6e72b8-cc3f-4f04-8448-309b207fc263.jpg,
-2147459616,215 - Ishmael Lake,Ishmael Lake,,-2147483641,2,-32736,5150,,1,9,1,,Body of Water,No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/29b72a53-db3c-49ee-9073-ef274584d527.jpg,https://reservations.ontarioparks.ca/images/26afaa46-6217-44f8-9158-440e5a304a28.jpg,https://reservations.ontarioparks.ca/images/4cd3c8ee-3c48-4066-8ed9-0a14b29971a3.jpg,,,
-2147459615,216 - Ishmael Lake,Ishmael Lake,,-2147483641,2,-32736,5160,,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/efadce42-4a7f-46a9-96a8-6c89215ce685.jpg,https://reservations.ontarioparks.ca/images/8c8da2ce-0eab-46fb-a5a5-146bc433c878.jpg,https://reservations.ontarioparks.ca/images/df00d6d9-a948-4a46-8fff-6a83a5734099.jpg,https://reservations.ontarioparks.ca/images/9822432a-52e2-4693-9d88-dadbca0a9b2e.jpg,https://reservations.ontarioparks.ca/images/9cbc4969-019c-416f-bcc2-b169f954f24a.jpg,
-2147475136,Johnnie Lake Access Point,Johnnie Lake,Johnnie Access Point.,-2147483641,3,-32736,6,,1,9,,,,No,,,,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459686,111 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4110,,1,9,1,,Body of Water,No,,,,No,,East,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/66e11438-22b5-4db6-9eaf-b313f4c7ea52.jpg,https://reservations.ontarioparks.ca/images/85af1fa6-4812-4354-9d99-36435374e297.jpg,https://reservations.ontarioparks.ca/images/d9307871-2599-4e7e-ac10-256146a211c1.jpg,,,
-2147459685,112 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4120,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/9a8cdf84-d52b-4a67-a308-683d8394ea61.jpg,https://reservations.ontarioparks.ca/images/e561dba9-5d10-4ba5-be01-e9f88dbcb92b.jpg,https://reservations.ontarioparks.ca/images/ae2b3e3d-1da7-4a60-a625-bd4fee89c2be.jpg,,,
-2147459684,113 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4130,,1,9,1,,Body of Water,No,,,,No,,"East, South",Regular Rate,Rocks,Yes,Front Centre,Soil,4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,"Weeds Present, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/27605302-2c82-483e-9320-30005050b012.jpg,https://reservations.ontarioparks.ca/images/f89a354d-18a2-4ef4-8302-88b0a2e87808.jpg,https://reservations.ontarioparks.ca/images/9dd39ec8-0ae6-4fb2-ad89-95230444f159.jpg,,,
-2147459683,114 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4140,,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,Rock(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/fc288084-4ed9-4180-8447-098cc47ec0a6.jpg,https://reservations.ontarioparks.ca/images/a5188d37-47d4-4223-a261-ae05d1a517cc.jpg,https://reservations.ontarioparks.ca/images/41ff0df0-51f9-44c6-bf45-411b85eeb7df.jpg,,,
-2147459682,115 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4150,,1,9,1,,Body of Water,No,,,,No,,"North, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Weeds Present, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/fcb38b38-b364-441c-b216-bbbc1dbbac1c.jpg,https://reservations.ontarioparks.ca/images/8c02a6ed-a45e-4072-93c6-6585c3f15f3a.jpg,https://reservations.ontarioparks.ca/images/fbeeaeb1-4793-4d35-85bd-75c6af5304a5.jpg,,,
-2147459681,116 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4160,,1,9,1,,Body of Water,No,,,,No,,"South, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/4e47931b-5ee4-4034-ad5c-5a2c0944afc5.jpg,https://reservations.ontarioparks.ca/images/167ea5a6-05ea-4d78-a4c4-9eaecd8a46f3.jpg,https://reservations.ontarioparks.ca/images/08cb41e4-1bec-445b-bbac-6568ee46ce90.jpg,https://reservations.ontarioparks.ca/images/6d7f160f-b7db-466a-be64-ed2988c17035.jpg,,
-2147459680,117 - Johnnie Lake,Johnnie Lake,,-2147483641,2,-32736,4170,,1,9,1,,Body of Water,No,,,,No,,"South, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,"Weeds Present, Rock Shoreline",,,Privy Box,,,https://reservations.ontarioparks.ca/images/47e8b768-6420-4a70-a8f1-dc5cc2a5da8b.jpg,https://reservations.ontarioparks.ca/images/87882ef9-a8f7-4055-8494-4f0e82da0d94.jpg,https://reservations.ontarioparks.ca/images/e663624f-0234-4bce-888b-f3320e37edb0.jpg,https://reservations.ontarioparks.ca/images/36d625de-a76c-43e8-a7f7-7533722887c3.jpg,,
-2147459130,DVP - Johnnie Lake,Johnnie Lake,"This permit is valid only from 8:00 am to the posted day-use closing time.  This permit is not transferrable between other locations in the park including The Crack and Chikanishing Access Points.

Paddle the scenic Johnnie Lake.",-2147483585,2,-31568,10060,1,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://reservations.ontarioparks.ca/images/4c935630-b032-4d43-a1b6-033bbb85b47b.png,,,,,
-2147459108,DVP InPark - Johnnie Lake,Johnnie Lake,,-2147483586,2,-31568,11060,1,,,999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-2147459706,51 - Kakakise Lake,Kakakise Lake,,-2147483641,2,-32736,3510,,1,9,1,,Body of Water,No,,,,No,,West,Regular Rate,Rocks,Yes,Centre,Soil,4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Full Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/a77d3604-318a-4291-87f3-c23650cee522.jpg,https://reservations.ontarioparks.ca/images/afa05934-0510-4ba2-b5a1-3f86d4794efb.jpg,https://reservations.ontarioparks.ca/images/59605a32-8319-424a-b496-e42206ef7a8a.jpg,https://reservations.ontarioparks.ca/images/8a6a4597-1bdd-42d2-8233-2118c7593402.jpg,,
-2147459705,52 - Kakakise Lake,Kakakise Lake,,-2147483641,2,-32736,3520,,1,9,1,,Body of Water,No,"Windy, Island Site",,,No,,West,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",3,Tree(s),,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/c72a5610-fe14-4b42-84c4-3dd36d96d8d4.jpg,https://reservations.ontarioparks.ca/images/f2eb897f-7320-47e8-ae77-06c772417ac0.jpg,https://reservations.ontarioparks.ca/images/18291c84-c5c9-48f5-938d-f32c02ecdfef.jpg,,,
-2147459721,11 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3110,4,1,9,1,,Body of Water,No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Front Left,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Rock Shoreline, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/cb69b88a-ec7a-427f-b5cc-0d55bae055b1.jpg,https://reservations.ontarioparks.ca/images/6d07d158-c9ba-4a78-a24f-7bda02fe1c78.jpg,https://reservations.ontarioparks.ca/images/6fa1ae12-a34c-49b1-b63c-f23afd9adaac.jpg,https://reservations.ontarioparks.ca/images/d56cee3b-7fe4-425c-a67e-f3443dfc05d6.jpg,,
-2147459720,12 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3120,4,1,9,1,,Body of Water,No,,,,No,,South,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Hill",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Rock Shoreline, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/ef5fa46b-8724-4c38-ad28-2c5f538d3e80.jpg,https://reservations.ontarioparks.ca/images/dfcb7fb8-56f3-4c1c-96d8-980560d3a2ec.jpg,https://reservations.ontarioparks.ca/images/00b39843-6fcf-499e-a55c-2122d4a33f7f.jpg,,,
-2147459719,13 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3130,4,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/fb92cce6-ae03-47c3-a36a-66b3067055de.jpg,https://reservations.ontarioparks.ca/images/c4626896-0a75-4fd7-8a09-6ffd27911ad0.jpg,https://reservations.ontarioparks.ca/images/a5b01923-b551-49a1-9f5d-2bdfb3d6a8f0.jpg,https://reservations.ontarioparks.ca/images/a8bb9557-4b3a-4c24-bd4d-225940e5cfe6.jpg,,
-2147459718,14 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3140,4,1,9,1,,Body of Water,No,Windy,,,No,,"North, West",Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Rock(s), Tree(s), Root(s)",,,None,Yes,No,Good,,Good,"Tents Only, Generator Free",,,,Difficult,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/720cc2b5-0b72-45c4-ae76-2367152515ef.jpg,https://reservations.ontarioparks.ca/images/9860afe4-8187-46b3-a777-ec4c566bd710.jpg,https://reservations.ontarioparks.ca/images/5608b697-8ae1-4648-9391-87e789d99e5b.jpg,,,
-2147459717,15 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3150,4,1,9,1,,Body of Water,No,,,,No,,"North, East",Regular Rate,Rocks,Yes,Front Centre,"Soil, Rock(s)",4,Tree(s),,,Slight,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/2e13f0ac-1057-4433-a098-20fee2ea8c62.jpg,https://reservations.ontarioparks.ca/images/650954b0-e939-4f76-a292-569b1c398c37.jpg,https://reservations.ontarioparks.ca/images/249992e8-2a01-41f7-9022-91a2f855e2a3.jpg,https://reservations.ontarioparks.ca/images/9f92f147-4a54-4a9d-96d8-b441e8e77df6.jpg,,
-2147459716,16 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3160,4,1,9,1,,Body of Water,No,,,,No,,North,Regular Rate,Rocks,Yes,Centre,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade,,,"Rock Shoreline, Soft Bottom",,,Privy Box,,,https://reservations.ontarioparks.ca/images/f64968a3-0e9c-45ca-930b-d65e78cc92be.jpg,https://reservations.ontarioparks.ca/images/658d581e-dfe2-4149-bd34-e294369c1576.jpg,https://reservations.ontarioparks.ca/images/997c3ffa-1d27-4a7e-b99a-c175af06c0d7.jpg,,,
-2147459714,17 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3170,4,1,9,1,,Body of Water,No,Island Site,,,No,,West,Regular Rate,Rocks,Yes,Front Left,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Moderate,,,,Partial Shade - PM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/88b100bf-97c5-40f9-bc75-4e810a53b28d.jpg,https://reservations.ontarioparks.ca/images/4eb3079c-6499-49fb-8d16-9299b09a9369.jpg,https://reservations.ontarioparks.ca/images/207d5ab1-77aa-4da9-aec9-1ac3dbb8e6cc.jpg,https://reservations.ontarioparks.ca/images/e65c7f83-f787-41a7-b447-da6b890fe4a3.jpg,,
-2147459715,18 - Killarney Lake,Killarney Lake,,-2147483641,2,-32736,3180,4,1,9,1,,Body of Water,No,Island Site,,,No,,East,Regular Rate,Rocks,Yes,Front Right,"Soil, Rock(s)",4,"Tree(s), Root(s)",,,None,,No,Good,,Good,"Tents Only, Generator Free",,,,Easy,,,,Partial Shade - AM Sun,,,Rock Shoreline,,,Privy Box,,,https://reservations.ontarioparks.ca/images/6961759a-7e5f-4137-9c4e-a6b43ea37422.jpg,https://reservations.ontarioparks.ca/images/7e617f4a-28a0-472f-aa6b-0ef4179d3ab9.jpg,https://reservations.ontarioparks.ca/images/129abca9-22a5-4bb6-8f1e-95f5cbcc9ba4.jpg,,,
