resourceId,name,area,description,resourceCategoryId,resourceModel,feeScheduleId,order,maxStay,minCapacity,maxCapacity,zoneCapacity,allowedEquipment,availability,campground,equipmentBucket,mapIds,Adjacent To,Alcohol Permitted,Barrier Free,Charcoal Barbeque,Conditions,Cooking Facilities,Dogs Allowed,Double Site,Electrical Service,Fee Type,Fire Pit Available,Fire Pit Location,Ground Cover,Obstructions,Off-Site Vehicle Parking,On-Site Vehicle Parking,Outlet Distance (m),Pad Slope,Park-Private,Privacy,Pull-through,Quality,Restrictions,Roofed Barrier Free,Rooms,Service Type,Shower Type,Site Length (m),Site Shade,Site Width (m),Sleeping Configuration,Toilet,Water Tap,photo1,photo2,photo3,photo4,photo5,photo6
-2147481660,339,,,-2147483648,0,-32348,7440,,1,6,,7,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Demand Rate,,Back Centre,"Grass, Soil",,1,2,12.0,,,Average,,Good,,,,Electric,,20.0,Partial Shade - PM Sun,21.0,,,,https://reservations.ontarioparks.ca/images/0580f036-8bc2-4fc3-93a0-67608f763a68.jpg,https://reservations.ontarioparks.ca/images/b67bccdb-531d-4b53-a8c7-b969ec219077.jpg,,,,
-2147481724,340,,,-2147483648,0,-32764,7450,,1,6,,4,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,Corner Site,,,No,15/30 Amps,Regular Rate,,Back Centre,"Gravel, Grass, Soil",,1,2,12.0,,,Average,,Good,,,,Electric,,20.0,Partial Shade - PM Sun,15.0,,,,https://reservations.ontarioparks.ca/images/9e097109-0b4c-4f04-971d-60cc406930ec.jpg,,,,,
-2147481648,341,,,-2147483648,0,-32764,7460,,1,6,,4,Walk-in,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,"Above Avg. Vehicular Traffic, Corner Site",,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,12.0,Slight,Yes,Average,,Average,,,,Electric,,8.0,No Shade/Full Sun,14.0,,,,https://reservations.ontarioparks.ca/images/c37fd9f9-4f88-4482-8594-4a2d9f092be4.jpg,,,,,
-2147481986,342,,,-2147483648,0,-32764,7470,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Centre,"Grass, Soil",,1,2,12.0,Uneven,,Average,,Average,,,,Electric,,11.0,No Shade/Full Sun,23.0,,,,https://reservations.ontarioparks.ca/images/55e0513d-35f1-41f6-b0bf-40b5e71c417f.jpg,https://reservations.ontarioparks.ca/images/faa3343d-29f5-46de-a8f0-d2eabe44d69a.jpg,,,,
-2147481676,343,,Open to site 345.,-2147483648,0,-32764,7480,,1,6,,4,Walk-in,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Middle Left,"Gravel, Grass, Soil",,1,2,12.0,Slight,Yes,Average,,Average,,,,Electric,,8.0,No Shade/Full Sun,23.0,,,,https://reservations.ontarioparks.ca/images/462a1d7a-65f1-48ce-a3cb-aa4f5cef4965.jpg,https://reservations.ontarioparks.ca/images/defbd999-b0ba-4e29-a8f7-d0c2c0dce5a9.jpg,,,,
-2147481807,344,,,-2147483648,0,-32764,7490,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Centre,"Grass, Soil",,1,2,12.0,,,Average,,Average,,,,Electric,,11.0,No Shade/Full Sun,25.0,,,,https://reservations.ontarioparks.ca/images/d2d7624e-5ab5-449e-9b19-0bd4bbfd5369.jpg,https://reservations.ontarioparks.ca/images/18e71d5b-4912-4917-82b4-5ab67f2f898a.jpg,,,,
-2147481725,345,,Open to site 343.,-2147483648,0,-32764,7500,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Left,"Gravel, Grass, Soil",,1,2,16.0,,,Average,,Average,,,,Electric,,8.0,No Shade/Full Sun,18.0,,,,https://reservations.ontarioparks.ca/images/5b430783-be2f-45dc-8f68-096180f029da.jpg,https://reservations.ontarioparks.ca/images/744c65c3-dc80-46b1-a0ca-6914e74308a1.jpg,,,,
-2147481704,346,,,-2147483648,0,-32764,7510,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Centre,"Grass, Soil",,1,2,12.0,,,Average,,Average,,,,Electric,,11.0,No Shade/Full Sun,17.0,,,,https://reservations.ontarioparks.ca/images/61fbdae9-033c-4d26-a92e-29da174647e1.jpg,https://reservations.ontarioparks.ca/images/9b22acdc-3331-44b6-b6be-1480276504cb.jpg,,,,
-2147481977,347,,,-2147483648,0,-32764,7520,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Front Centre,"Soil, Rock(s)",,1,2,16.0,Uneven,,Average,,Average,,,,Electric,,8.0,No Shade/Full Sun,21.0,,,,https://reservations.ontarioparks.ca/images/8bae90e7-18a7-4321-9581-35e0b7d2f7ad.jpg,https://reservations.ontarioparks.ca/images/4d230981-2c20-40a3-9ecc-cc23ff364977.jpg,,,,
-2147481902,348,,,-2147483648,0,-32764,7530,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Middle Left,"Grass, Soil",,1,2,12.0,,,Average,,Average,,,,Electric,,11.0,No Shade/Full Sun,18.0,,,,https://reservations.ontarioparks.ca/images/d146749a-157f-4e76-bf6c-3b4a63cc0a59.jpg,https://reservations.ontarioparks.ca/images/481629da-ac1f-4c52-b510-39a6b95d3f6d.jpg,,,,
-2147481693,349,,,-2147483648,0,-32764,7540,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,"Above Avg. Vehicular Traffic, Corner Site",,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,9.0,,,Average,,Average,,,,Electric,,8.0,No Shade/Full Sun,25.0,,,,https://reservations.ontarioparks.ca/images/b50ece39-2d65-4040-aa51-04d867116755.jpg,https://reservations.ontarioparks.ca/images/30c37d39-54f8-4593-8beb-7faeee932903.jpg,,,,
-2147481811,350,,,-2147483648,0,-32764,7550,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,9.0,,,Average,,Average,,,,Electric,,11.0,Partial Shade - PM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/1a1312a2-c5cd-4a04-ad21-018542570a83.jpg,https://reservations.ontarioparks.ca/images/37a1139a-79fa-410e-a2d1-7415a5ed42ee.jpg,,,,
-2147481805,400,,,-2147483648,0,-32763,7560,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Centre,Soil,Tree(s),1,2,,Slight,,Good,No,Good,,,,Non-Electric,,19.0,Full Shade,11.0,,,,https://reservations.ontarioparks.ca/images/1987ce14-778b-496d-b39a-2335b9163f69.jpg,https://reservations.ontarioparks.ca/images/657848bd-4f13-41db-bcc3-bacc03e12cef.jpg,,,,
-2147482014,401,,,-2147483648,0,-32763,7570,,1,6,,5,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Front Centre,Soil,,1,2,,,,Good,No,Good,,,,Non-Electric,,13.0,Partial Shade - AM Sun,19.0,,,,https://reservations.ontarioparks.ca/images/a464a97c-5d06-4478-a414-0f18fbee6d45.jpg,https://reservations.ontarioparks.ca/images/70d2349f-a18f-496c-b64d-c166c577b57e.jpg,,,,
-2147481752,402,,,-2147483648,0,-32763,7580,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Left,"Soil, Rock(s)",,1,2,,Slight,,Good,No,Average,,,,Non-Electric,,19.0,Partial Shade - PM Sun,18.0,,,,https://reservations.ontarioparks.ca/images/8f79965b-0a63-420d-9fd9-9f5786c4c4b9.jpg,https://reservations.ontarioparks.ca/images/f83cd543-be5b-4ed9-99d1-391776f656ce.jpg,,,,
-2147481935,403,,,-2147483648,0,-32763,7590,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Right,"Soil, Rock(s)",Branches,1,2,,Slight,,Good,No,Good,,,,Non-Electric,,23.0,Full Shade,18.0,,,,https://reservations.ontarioparks.ca/images/0e1d819f-9915-435d-9eba-69ab7d0fa0c6.jpg,https://reservations.ontarioparks.ca/images/29c60bf1-be9d-4948-b9c5-a1d967c1d7c8.jpg,,,,
-2147481672,404,,,-2147483648,0,-32763,7600,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,"Water Tap, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Back Left,Soil,,1,2,,Uneven,,Average,No,Good,,,,Non-Electric,,15.0,Partial Shade - PM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/a87eb533-f477-4852-b613-771274471c77.jpg,https://reservations.ontarioparks.ca/images/cb06110b-c448-45b3-b8c7-f41b96dc9210.jpg,,,,
-2147481690,405,,Open to site 407.,-2147483648,0,-32763,7610,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,"Soil, Rock(s)",,1,2,,,,Average,No,Good,,,,Non-Electric,,15.0,Partial Shade - AM Sun,18.0,,,,https://reservations.ontarioparks.ca/images/282b8c8d-6300-4e42-841b-a6704e4152d3.jpg,https://reservations.ontarioparks.ca/images/693ee7b7-f555-4553-be11-a9eb39232e4f.jpg,,,,
-2147482000,406,,,-2147483648,0,-32763,7620,,1,6,,5,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Right,"Soil, Rock(s)",,1,2,,Uneven,,Average,No,Average,,,,Non-Electric,,14.0,Partial Shade - AM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/a9981c85-a99e-4638-9d16-0d68ced1ef41.jpg,https://reservations.ontarioparks.ca/images/579ad756-87d9-4390-a970-a43bbf56f965.jpg,,,,
-2147481569,407,,Open to site 405.,-2147483648,0,-32763,7630,,1,6,,3,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Centre,Soil,Tree(s),1,2,,Uneven,,Average,No,Good,,,,Non-Electric,,11.0,Full Shade,14.0,,,,https://reservations.ontarioparks.ca/images/b7b303a3-3b43-4c42-a3ad-d5105345cf22.jpg,https://reservations.ontarioparks.ca/images/877d1577-76d8-48f0-824c-a877b9f096ea.jpg,,,,
-2147481667,408,,,-2147483648,0,-32763,7640,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,14.0,No Shade/Full Sun,11.0,,,,https://reservations.ontarioparks.ca/images/c7c036e7-d849-4f06-9b10-cb0983950d96.jpg,https://reservations.ontarioparks.ca/images/cdbbcc77-ec65-4e98-80b1-811fee12327d.jpg,,,,
-2147481515,409,,Open to sites 415 & 416.,-2147483648,0,-32763,7650,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,"Privy, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Middle Right,Soil,Tree(s),1,2,,Slight,,Average,No,Average,,,,Non-Electric,,14.0,Partial Shade - AM Sun,14.0,,,,https://reservations.ontarioparks.ca/images/d7fe8415-dba1-438e-b2f0-9e6a05880917.jpg,https://reservations.ontarioparks.ca/images/e7e30779-cd00-4566-9d61-70795372c16a.jpg,,,,
-2147481510,410,,,-2147483648,0,-32763,7660,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,"Privy, Water Tap, Campsite (less than 100m)",,No,,Above Avg. Vehicular Traffic,,,No,,Regular Rate,,Back Centre,"Soil, Rock(s)",Tree(s),1,2,,Moderate,,Average,No,Average,,,,Non-Electric,,23.0,No Shade/Full Sun,13.0,,,,https://reservations.ontarioparks.ca/images/be1d2c0c-44dd-4a73-9359-f9b1b8ffd4ba.jpg,https://reservations.ontarioparks.ca/images/fe2f509d-69ae-4257-bb07-cb85d6263ca7.jpg,,,,
-2147481844,411,,,-2147483648,0,-32763,7670,,1,6,,4,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Water Tap,,No,,,,,No,,Regular Rate,,Back Left,Soil,,1,2,,,,Good,No,Average,,,,Non-Electric,,21.0,Partial Shade - AM Sun,16.0,,,,https://reservations.ontarioparks.ca/images/ac5b44b5-d406-4fa8-a266-a40b7aab74cd.jpg,https://reservations.ontarioparks.ca/images/e9449012-42dc-4ea0-a4a5-375478f95017.jpg,,,,
-2147481863,412,,,-2147483648,0,-32763,7680,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Middle Left,Soil,,1,2,,Uneven,,Good,No,Good,,,,Non-Electric,,17.0,Partial Shade - AM Sun,17.0,,,,https://reservations.ontarioparks.ca/images/a95661dd-8f47-43eb-8bc9-42bf9d86ac84.jpg,https://reservations.ontarioparks.ca/images/ea1328a7-82f8-4b6a-9537-3e953ab9525c.jpg,,,,
-2147481673,413,,Open to site 419.,-2147483648,0,-32763,7690,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Middle Right,Soil,,1,2,,Slight,,Poor,No,Average,,,,Non-Electric,,14.0,Full Shade,17.0,,,,https://reservations.ontarioparks.ca/images/52d6b818-f420-4d28-94fe-c54b1b020b8e.jpg,https://reservations.ontarioparks.ca/images/7e7fb869-a070-4683-bc92-2f1410591c58.jpg,,,,
-2147481883,414,,,-2147483648,0,-32763,7700,,1,6,,3,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Centre,Soil,,1,2,,Uneven,,Average,No,Average,,,,Non-Electric,,13.0,Full Shade,17.0,,,,https://reservations.ontarioparks.ca/images/fd2794a6-a270-4805-92ea-435e5650d915.jpg,https://reservations.ontarioparks.ca/images/d2f19f9d-35a4-4651-abb6-7809e7f5dd89.jpg,,,,
-2147481654,415,,Open to site 409 & 416.,-2147483648,0,-32763,7710,,1,6,,4,Available,Sites #200-416 (93),Small trailer / pop-up,-2147483612,"Multi-Use Trail, Campsite (less than 100m)",,No,,,,,No,,Regular Rate,,Centre,Soil,,1,2,,Slight,,Poor,No,Average,,,,Non-Electric,,13.0,Partial Shade - PM Sun,11.0,,,,https://reservations.ontarioparks.ca/images/9f6007d7-7aa2-424a-8b09-d47970c90629.jpg,https://reservations.ontarioparks.ca/images/310c3309-3e0e-492a-949c-ba483cccd7f0.jpg,,,,
-2147481700,416,,Open to site 409 and 415.,-2147483648,0,-32763,7720,,1,6,,3,Available,Sites #200-416 (93),Trailer / motorhome,-2147483612,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,Soil,Tree(s),1,2,,Uneven,,Average,No,Average,,,,Non-Electric,,18.0,Full Shade,10.0,,,,https://reservations.ontarioparks.ca/images/ad1911d6-2fc1-47f7-8b76-811b320bd20c.jpg,https://reservations.ontarioparks.ca/images/d1bfc0ca-0e6c-4a78-92e8-9f531f36b1cb.jpg,,,,
-2147481804,417,,,-2147483648,0,-32763,7730,,1,6,,3,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,Above Avg. Vehicular Traffic,,,No,,Regular Rate,,Back Right,Soil,,1,2,,Slight,,Average,No,Good,,,,Non-Electric,,20.0,Full Shade,10.0,,,,https://reservations.ontarioparks.ca/images/4a06a4e6-e0d8-4cff-86b1-7d275a271c4c.jpg,https://reservations.ontarioparks.ca/images/22b06d6e-954a-4284-8162-f3fdf2b7cee7.jpg,,,,
-2147481721,418,,Open to site 414.,-2147483648,0,-32763,7740,,1,6,,4,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,Soil,Tree(s),1,2,,Uneven,,Average,No,Average,,,,Non-Electric,,18.0,Full Shade,14.0,,,,https://reservations.ontarioparks.ca/images/d5f08a46-aaf8-4ea1-9470-9e37fa0108ba.jpg,,,,,
-2147481956,419,,Open to site 413.,-2147483648,0,-32763,7750,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Centre,Soil,Branches,1,2,,,,Average,No,Average,,,,Non-Electric,,17.0,Full Shade,12.0,,,,https://reservations.ontarioparks.ca/images/dba23f09-77db-435c-a340-33a71ea957bc.jpg,https://reservations.ontarioparks.ca/images/12f955a3-c951-4b41-8a5c-62969cefa81c.jpg,,,,
-2147482004,420,,,-2147483648,0,-32763,7760,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,Soil,,1,2,,,,Good,No,Good,,,,Non-Electric,,12.0,Full Shade,18.0,,,,https://reservations.ontarioparks.ca/images/e65d4882-55c4-4ffc-9f1c-3c1ce8f31532.jpg,https://reservations.ontarioparks.ca/images/1e9c10e1-6158-4e6c-b75a-49b66dd687ae.jpg,,,,
-2147481959,421,,,-2147483648,0,-32763,7770,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Middle Left,Soil,Tree(s),1,2,,,,Good,No,Good,,,,Non-Electric,,15.0,Full Shade,17.0,,,,https://reservations.ontarioparks.ca/images/4ab35c0c-64bd-4c93-8b7b-b4a1250484b4.jpg,https://reservations.ontarioparks.ca/images/c2dd4be1-3041-4223-bc56-e95ec02e347f.jpg,,,,
-2147481746,422,,Open to site 423.,-2147483648,0,-32763,7780,,1,6,,3,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,"Water Tap, Campsite (less than 100m)",,No,,Above Avg. Vehicular Traffic,,,No,,Regular Rate,,Back Centre,Soil,Tree(s),1,2,,Slight,,Good,No,Good,,,,Non-Electric,,20.0,Partial Shade - AM Sun,20.0,,,,https://reservations.ontarioparks.ca/images/e9936d0e-d97e-4041-b4db-6a84ece86522.jpg,https://reservations.ontarioparks.ca/images/e124c9ad-da7b-4f66-b8ed-9839b1b249d7.jpg,,,,
-2147481789,423,,Open to site 422.,-2147483648,0,-32763,7790,,1,6,,4,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Centre,Soil,Tree(s),1,2,,Uneven,,Average,No,Average,,,,Non-Electric,,20.0,Full Shade,20.0,,,,https://reservations.ontarioparks.ca/images/f24b09b3-6b62-47aa-ab41-e8970de65e4a.jpg,https://reservations.ontarioparks.ca/images/513df303-246a-42b2-aac3-3487ffe10a5d.jpg,,,,
-2147481533,424,,,-2147483648,0,-32763,7800,,1,6,,4,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Centre,Soil,Tree(s),1,2,,Uneven,,Average,No,Good,,,,Non-Electric,,20.0,Full Shade,14.0,,,,https://reservations.ontarioparks.ca/images/cdf950f5-0665-4c89-9c2d-6149493bc4d4.jpg,https://reservations.ontarioparks.ca/images/2a3349a2-e999-4a18-8b87-9bf16781ca81.jpg,,,,
-2147481541,425,,,-2147483648,0,-32763,7810,,1,6,,4,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,"Soil, Rock(s)",Tree(s),1,2,,,,Average,No,Average,,,,Non-Electric,,11.0,Full Shade,20.0,,,,https://reservations.ontarioparks.ca/images/37a8b851-0e75-4bd3-85c0-6e4347015a0e.jpg,https://reservations.ontarioparks.ca/images/e2456a3b-dda8-44c2-81ea-a38a22ddb7e1.jpg,,,,
-2147481820,426,,,-2147483648,0,-32763,7820,,1,6,,2,Available,Sites #300-456 (91),Tent only,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Right,"Grass, Soil",,1,2,,,,Average,No,Average,,,,Non-Electric,,12.0,Partial Shade - AM Sun,15.0,,,,https://reservations.ontarioparks.ca/images/bbd1b02f-ad69-42ec-8742-bdbc7c75e434.jpg,https://reservations.ontarioparks.ca/images/225e5b4c-c5a2-4578-a0c0-f6045d05a626.jpg,,,,
-2147481926,427,,,-2147483648,0,-32763,7830,,1,6,,3,Available,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Right,"Soil, Rock(s)",Tree(s),1,2,,Slight,,Average,No,Average,,,,Non-Electric,,11.0,Full Shade,15.0,,,,https://reservations.ontarioparks.ca/images/e4210348-6268-443a-a82a-3073cf50723f.jpg,https://reservations.ontarioparks.ca/images/bee4e5ef-0cfb-46c1-a6f9-1de0b2e9dacc.jpg,,,,
-2147481583,428,,,-2147483648,0,-32763,7840,,1,6,,5,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,,Regular Rate,,Back Left,Soil,Tree(s),1,2,,Uneven,,Average,No,Good,,,,Non-Electric,,23.0,Partial Shade - AM Sun,15.0,,,,https://reservations.ontarioparks.ca/images/920277f4-c041-46a9-ada5-9cad31e7d211.jpg,https://reservations.ontarioparks.ca/images/40397faa-d9a7-4d31-adf3-8131293deff4.jpg,,,,
-2147481726,429,,,-2147483648,0,-32764,7850,,1,6,,5,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Right,Soil,Tree(s),1,2,8.0,Slight,,Good,No,Good,,,,Electric,,15.0,Full Shade,12.0,,,,https://reservations.ontarioparks.ca/images/7a2058ff-84f2-4053-a5bc-05a39271c7b2.jpg,https://reservations.ontarioparks.ca/images/397e7e90-ccff-49c0-8a82-f2656e670fd4.jpg,,,,
-2147481616,430,,,-2147483648,0,-32686,7860,,1,6,,5,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Premium Rate,,Back Right,"Soil, Rock(s)",,1,2,20.0,Slight,,Good,Yes,Good,,,,Electric,,20.0,Partial Shade - PM Sun,27.0,,,,https://reservations.ontarioparks.ca/images/ef52b0aa-c4a8-4c01-8561-1ddc580da63b.jpg,https://reservations.ontarioparks.ca/images/ba1f9876-eb74-4a7e-b838-98f9e0e60bc6.jpg,,,,
-2147482010,431,,,-2147483648,0,-32764,7870,,1,6,,5,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,"Above Avg. Vehicular Traffic, Corner Site",,,No,15/30 Amps,Regular Rate,,Back Right,"Grass, Soil",,1,2,10.0,Moderate,,Average,Yes,Good,,,,Electric,,14.0,Partial Shade,18.0,,,,https://reservations.ontarioparks.ca/images/570fb3d7-690e-4eab-9a22-ef4c07de89f1.jpg,https://reservations.ontarioparks.ca/images/0ea93812-3343-439f-b5fc-f5e1c68f4a86.jpg,,,,
-2147481547,432,,,-2147483648,0,-32764,7880,,1,6,,4,,Sites #300-456 (91),Small trailer / pop-up,-2147483611,Campsite (less than 100m),,No,,Corner Site,,,No,15/30 Amps,Regular Rate,,Middle Right,"Grass, Soil",,1,2,6.0,Slight,,Poor,Yes,Average,,,,Electric,,15.0,Partial Shade,20.0,,,,https://reservations.ontarioparks.ca/images/a9a41c1c-3e94-47d4-9eb7-5d55e7abd3dc.jpg,https://reservations.ontarioparks.ca/images/4ec88b37-d878-466b-aa16-656e96c7be6c.jpg,https://reservations.ontarioparks.ca/images/59b5964b-f6f2-45cb-8783-80fbd4337c8e.jpg,,,
-2147481858,433,,,-2147483648,0,-32764,7890,,1,6,,5,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Middle Right,"Grass, Soil",,1,2,6.0,Slight,,Average,No,Average,,,,Electric,,16.0,Partial Shade,20.0,,,,https://reservations.ontarioparks.ca/images/7a731db3-51f1-4b7b-b6f2-9b47132d3698.jpg,https://reservations.ontarioparks.ca/images/4a4a7bc6-8015-4ded-b4a6-31d2ac62ebc3.jpg,,,,
-2147481777,434,,,-2147483648,0,-32764,7900,,1,6,,6,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,"Water Tap, Campsite (less than 100m)",,No,,,,,No,15/30 Amps,Regular Rate,,Middle Right,"Grass, Soil",,1,2,6.0,Slight,,Average,Yes,Average,,,,Electric,,16.0,Partial Shade,12.0,,,,https://reservations.ontarioparks.ca/images/d2c42a54-cc9e-456b-910e-c8efcb4051fb.jpg,https://reservations.ontarioparks.ca/images/85ccccca-ed8b-4101-85e4-a860cf967cdc.jpg,,,,
-2147481964,435,,,-2147483648,0,-32764,7910,,1,6,,5,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Front Left,"Grass, Soil",,1,2,8.0,Slight,,Average,Yes,Average,,,,Electric,,15.0,Partial Shade,14.0,,,,https://reservations.ontarioparks.ca/images/ec30c9fc-4014-4ba3-af5b-259b38a90670.jpg,,,,,
-2147481514,436,,,-2147483648,0,-32764,7920,,1,6,,6,Available,Sites #300-456 (91),Trailer / motorhome,-2147483611,Campsite (less than 100m),,No,,,,,No,15/30 Amps,Regular Rate,,Back Left,"Grass, Soil",,1,2,6.0,Slight,,Average,Yes,Average,,,,Electric,,15.0,Partial Shade - AM Sun,22.0,,,,https://reservations.ontarioparks.ca/images/5e0f2671-62d3-4396-a86b-14e47edbadb0.jpg,,,,,
